Measurement ID	Occurrence ID	MeasurementParent	MeasurementOfTaxon	Measurement Type	Measurement Value	Unit	Statistical Method	Remarks	Contributor	ReferenceID
M6392	C421		true	http://purl.obolibrary.org/obo/GO_0097686	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R146
M6393	C421		true	http://purl.obolibrary.org/obo/OBA_1000134	http://purl.obolibrary.org/obo/PATO_0001857				Compiler: Anne E Thessen	R146
M6394	C421		true	http://purl.obolibrary.org/obo/OBA_1000133	http://purl.obolibrary.org/obo/PATO_0001950				Compiler: Anne E Thessen	R146
M6395	C421		true	http://eol.org/schema/terms/CellShape3D	http://eol.org/schema/terms/asymmetricDisc				Compiler: Anne E Thessen	R146
M6396	C421		true	http://eol.org/schema/terms/CellShapeFrontal	http://eol.org/schema/terms/oval2D				Compiler: Anne E Thessen	R146
M6397	C421		true	http://eol.org/schema/terms/CellShapeMedian	http://eol.org/schema/terms/asymmetricOval2D				Compiler: Anne E Thessen	R146
M6398	C421		true	http://eol.org/schema/terms/CellShapeTransverse	http://eol.org/schema/terms/beanShaped				Compiler: Anne E Thessen	R146
M6399	C421		true	http://eol.org/schema/terms/CingulumLocation	http://eol.org/schema/terms/postMedian				Compiler: Anne E Thessen	R146
M6400	C421		true	http://eol.org/schema/terms/CingulumType	http://eol.org/schema/terms/descendingCingulum				Compiler: Anne E Thessen	R146
M6401	C421		true	http://eol.org/schema/terms/ColonyForming	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R146
M6402	C421		true	http://eol.org/schema/terms/EpiconeShape	http://eol.org/schema/terms/bellShape				Compiler: Anne E Thessen	R146
M6403	C421		true	http://eol.org/schema/terms/Habitat	http://purl.obolibrary.org/obo/ENVO_00000570				Compiler: Anne E Thessen	R146
M6404	C421		true	http://eol.org/schema/terms/HypoconeShape	http://eol.org/schema/terms/bellShape				Compiler: Anne E Thessen	R146
M6405	C421		true	http://eol.org/schema/terms/NucleusLocation	http://purl.obolibrary.org/obo/PATO_0002268				Compiler: Anne E Thessen	R146
M6406	C421		true	http://eol.org/schema/terms/SulcusType	http://eol.org/schema/terms/straightSulcus				Compiler: Anne E Thessen	R146
M6407	C421		true	http://purl.obolibrary.org/obo/GO_0009507	http://purl.obolibrary.org/obo/PATO_0000467				Compiler: Anne E Thessen	R146
M6408	C421		true	http://purl.obolibrary.org/obo/GO_0097618	http://purl.obolibrary.org/obo/PATO_0000467				Compiler: Anne E Thessen	R146
M6409	C421		true	http://purl.obolibrary.org/obo/GO_1990413	http://purl.obolibrary.org/obo/PATO_0000467				Compiler: Anne E Thessen	R146
M6410	C421		true	http://purl.obolibrary.org/obo/OBA_0000052	http://purl.obolibrary.org/obo/PATO_0002053				Compiler: Anne E Thessen	R146
M6411	C421		true	http://purl.obolibrary.org/obo/OBA_1000018	http://purl.obolibrary.org/obo/PATO_0001891				Compiler: Anne E Thessen	R146
M6412	C421		true	http://purl.obolibrary.org/obo/OBA_1000084	http://purl.obolibrary.org/obo/PATO_0000701				Compiler: Anne E Thessen	R146
M6413	C421		true	http://purl.obolibrary.org/obo/OBA_1000128	http://purl.obolibrary.org/obo/PATO_0000322				Compiler: Anne E Thessen	R146
M6414	C421		true	http://purl.obolibrary.org/obo/OBA_1000096	http://purl.obolibrary.org/obo/PATO_0001941				Compiler: Anne E Thessen	R146
M6415	C421		true	http://purl.obolibrary.org/obo/OBA_1000094	http://purl.obolibrary.org/obo/PATO_0001891				Compiler: Anne E Thessen	R146
M6416	C421		true	http://eol.org/schema/terms/ChloroplastLocation	http://purl.obolibrary.org/obo/PATO_0002107				Compiler: Anne E Thessen	R146
M6417	C421		true	http://eol.org/schema/terms/CellLength	20	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001113		Compiler: Anne E Thessen	R146
M6418	C421		true	http://eol.org/schema/terms/CellLength	30	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001114		Compiler: Anne E Thessen	R146
M6419	C421		true	http://eol.org/schema/terms/CellLength	23.5	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001109		Compiler: Anne E Thessen	R146
M6420	C421		true	http://eol.org/schema/terms/CellWidth	20.68	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001109		Compiler: Anne E Thessen	R146
M6421	C421		true	http://eol.org/schema/terms/CellDepth	15.28	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001109		Compiler: Anne E Thessen	R146
M6422	C422		true	http://purl.obolibrary.org/obo/GO_0097687	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R001
M6423	C422		true	http://purl.obolibrary.org/obo/GO_0097686	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R001
M6424	C422		true	http://purl.obolibrary.org/obo/OBA_1000134	http://purl.obolibrary.org/obo/PATO_0002254				Compiler: Anne E Thessen	R001
M6425	C422		true	http://purl.obolibrary.org/obo/OBA_1000133	http://purl.obolibrary.org/obo/PATO_0001950				Compiler: Anne E Thessen	R001
M6426	C422		true	http://eol.org/schema/terms/CellShape3D	http://purl.obolibrary.org/obo/PATO_0001874				Compiler: Anne E Thessen	R001
M6427	C422		true	http://eol.org/schema/terms/CellShapeFrontal	http://eol.org/schema/terms/oval2D				Compiler: Anne E Thessen	R001
M6428	C422		true	http://eol.org/schema/terms/CellShapeMedian	http://eol.org/schema/terms/oval2D				Compiler: Anne E Thessen	R001
M6429	C422		true	http://eol.org/schema/terms/CellShapeTransverse	http://eol.org/schema/terms/oval2D				Compiler: Anne E Thessen	R001
M6430	C422		true	http://eol.org/schema/terms/CingulumLocation	http://eol.org/schema/terms/preMedian				Compiler: Anne E Thessen	R001
M6431	C422		true	http://eol.org/schema/terms/CingulumType	http://eol.org/schema/terms/noDisplaceCingulum				Compiler: Anne E Thessen	R001
M6432	C422		true	http://eol.org/schema/terms/ColonyForming	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R001
M6433	C422		true	http://eol.org/schema/terms/EpiconeShape	http://purl.obolibrary.org/obo/PATO_0001789				Compiler: Anne E Thessen	R001
M6434	C422		true	http://eol.org/schema/terms/Habitat	http://purl.obolibrary.org/obo/ENVO_00002011				Compiler: Anne E Thessen	R001
M6435	C422		true	http://eol.org/schema/terms/HypoconeShape	http://purl.obolibrary.org/obo/PATO_0002044				Compiler: Anne E Thessen	R001
M6436	C422		true	http://eol.org/schema/terms/SulcusType	http://eol.org/schema/terms/protrudingSulcus				Compiler: Anne E Thessen	R001
M6437	C422		true	http://purl.obolibrary.org/obo/GO_0009507	http://purl.obolibrary.org/obo/PATO_0000467				Compiler: Anne E Thessen	R001
M6438	C422		true	http://purl.obolibrary.org/obo/GO_0097618	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R001
M6439	C422		true	http://purl.obolibrary.org/obo/GO_1990413	http://purl.obolibrary.org/obo/PATO_0000467				Compiler: Anne E Thessen	R001
M6440	C422		true	http://purl.obolibrary.org/obo/OBA_0000052	http://purl.obolibrary.org/obo/PATO_0002053				Compiler: Anne E Thessen	R001
M6441	C422		true	http://purl.obolibrary.org/obo/OBA_1000084	http://purl.obolibrary.org/obo/PATO_0000701				Compiler: Anne E Thessen	R001
M6442	C422		true	http://eol.org/schema/terms/CellLength	13	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001113		Compiler: Anne E Thessen	R001
M6443	C422		true	http://eol.org/schema/terms/CellLength	18	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001114		Compiler: Anne E Thessen	R001
M6444	C422		true	http://eol.org/schema/terms/CellWidth	10	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001113		Compiler: Anne E Thessen	R001
M6445	C422		true	http://eol.org/schema/terms/CellWidth	12	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001114		Compiler: Anne E Thessen	R001
M6446	C422		true	http://purl.obolibrary.org/obo/OBA_1000096	http://eol.org/schema/terms/goldenYellow				Compiler: Anne E Thessen	R001
M6447	C423		true	http://purl.obolibrary.org/obo/GO_0097687	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R003
M6448	C423		true	http://purl.obolibrary.org/obo/GO_0097686	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R003
M6449	C423		true	http://purl.obolibrary.org/obo/OBA_1000134	http://purl.obolibrary.org/obo/PATO_0002258				Compiler: Anne E Thessen	R003
M6450	C423		true	http://purl.obolibrary.org/obo/OBA_1000133	http://purl.obolibrary.org/obo/PATO_0002258				Compiler: Anne E Thessen	R003
M6451	C423		true	http://eol.org/schema/terms/CellShape3D	http://purl.obolibrary.org/obo/PATO_0002400				Compiler: Anne E Thessen	R003
M6452	C423		true	http://eol.org/schema/terms/CellShapeTransverse	http://purl.obolibrary.org/obo/PATO_0000411				Compiler: Anne E Thessen	R003
M6453	C423		true	http://eol.org/schema/terms/CingulumLocation	http://eol.org/schema/terms/postMedian				Compiler: Anne E Thessen	R003
M6454	C423		true	http://eol.org/schema/terms/CingulumType	http://eol.org/schema/terms/descendingCingulum				Compiler: Anne E Thessen	R003
M6455	C423		true	http://eol.org/schema/terms/ColonyForming	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R003
M6456	C423		true	http://eol.org/schema/terms/EpiconeShape	http://purl.obolibrary.org/obo/PATO_0001789				Compiler: Anne E Thessen	R003
M6457	C423		true	http://eol.org/schema/terms/Habitat	http://purl.obolibrary.org/obo/ENVO_01000321				Compiler: Anne E Thessen	R003
M6458	C423		true	http://eol.org/schema/terms/HypoconeShape	http://purl.obolibrary.org/obo/PATO_0001789				Compiler: Anne E Thessen	R003
M6459	C423		true	http://eol.org/schema/terms/NucleusLocation	http://eol.org/schema/terms/anteriorLeft				Compiler: Anne E Thessen	R003
M6460	C423		true	http://eol.org/schema/terms/SulcusType	http://eol.org/schema/terms/protrudingSulcus				Compiler: Anne E Thessen	R003
M6461	C423		true	http://purl.obolibrary.org/obo/GO_0009507	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R003
M6462	C423		true	http://purl.obolibrary.org/obo/GO_0097618	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R003
M6463	C423		true	http://purl.obolibrary.org/obo/GO_1990413	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R003
M6464	C423		true	http://purl.obolibrary.org/obo/OBA_0000052	http://eol.org/schema/terms/epiconeWider				Compiler: Anne E Thessen	R003
M6465	C423		true	http://purl.obolibrary.org/obo/OBA_1000018	http://purl.obolibrary.org/obo/PATO_0001891				Compiler: Anne E Thessen	R003
M6466	C423		true	http://purl.obolibrary.org/obo/OBA_1000129	http://purl.obolibrary.org/obo/PATO_0000324				Compiler: Anne E Thessen	R003
M6467	C423		true	http://eol.org/schema/terms/CellLength	47	http://purl.obolibrary.org/obo/UO_0000017	http://www.ebi.ac.uk/efo/EFO_0001444		Compiler: Anne E Thessen	R003
M6468	C423		true	http://eol.org/schema/terms/CellWidth	26	http://purl.obolibrary.org/obo/UO_0000017	http://www.ebi.ac.uk/efo/EFO_0001444		Compiler: Anne E Thessen	R003
M6469	C423		true	http://eol.org/schema/terms/CellDepth	26	http://purl.obolibrary.org/obo/UO_0000017	http://www.ebi.ac.uk/efo/EFO_0001444		Compiler: Anne E Thessen	R003
M6470	C423		true	http://purl.obolibrary.org/obo/OBA_1000084	http://purl.obolibrary.org/obo/PATO_0000701				Compiler: Anne E Thessen	R003
M6471	C424		true	http://eol.org/schema/terms/CellLength	45	http://purl.obolibrary.org/obo/UO_0000017	http://www.ebi.ac.uk/efo/EFO_0001444		Compiler: Anne E Thessen	R067
M6472	C425		true	http://purl.obolibrary.org/obo/GO_0097687	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R044
M6473	C425		true	http://purl.obolibrary.org/obo/GO_0097686	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R044
M6474	C425		true	http://purl.obolibrary.org/obo/OBA_1000134	http://purl.obolibrary.org/obo/PATO_0001950				Compiler: Anne E Thessen	R044
M6475	C425		true	http://purl.obolibrary.org/obo/OBA_1000133	http://purl.obolibrary.org/obo/PATO_0001950				Compiler: Anne E Thessen	R044
M6476	C425		true	http://eol.org/schema/terms/CellShape3D	http://purl.obolibrary.org/obo/PATO_0002239				Compiler: Anne E Thessen	R044
M6477	C425		true	http://eol.org/schema/terms/CellShapeFrontal	http://eol.org/schema/terms/figureEight				Compiler: Anne E Thessen	R044
M6478	C425		true	http://eol.org/schema/terms/CellShapeMedian	http://eol.org/schema/terms/figureEight				Compiler: Anne E Thessen	R044
M6479	C425		true	http://eol.org/schema/terms/CellShapeMedian	http://eol.org/schema/terms/oval2D				Compiler: Anne E Thessen	R044
M6480	C425		true	http://eol.org/schema/terms/CellShapeTransverse	http://eol.org/schema/terms/oval2D				Compiler: Anne E Thessen	R044
M6481	C425		true	http://eol.org/schema/terms/CingulumLocation	http://purl.obolibrary.org/obo/FMA_74528				Compiler: Anne E Thessen	R044
M6482	C425		true	http://eol.org/schema/terms/CingulumType	http://eol.org/schema/terms/descendingCingulum				Compiler: Anne E Thessen	R044
M6483	C425		true	http://eol.org/schema/terms/ColonyForming	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R044
M6484	C425		true	http://eol.org/schema/terms/EpiconeShape	http://purl.obolibrary.org/obo/PATO_0001891				Compiler: Anne E Thessen	R044
M6485	C425		true	http://eol.org/schema/terms/Habitat	http://purl.obolibrary.org/obo/ENVO_01000321				Compiler: Anne E Thessen	R044
M6486	C425		true	http://eol.org/schema/terms/SulcusType	http://eol.org/schema/terms/straightSulcus				Compiler: Anne E Thessen	R044
M6487	C425		true	http://purl.obolibrary.org/obo/GO_0009507	http://purl.obolibrary.org/obo/PATO_0000467				Compiler: Anne E Thessen	R044
M6488	C425		true	http://purl.obolibrary.org/obo/GO_0097618	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R044
M6489	C425		true	http://purl.obolibrary.org/obo/GO_1990413	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R044
M6490	C425		true	http://purl.obolibrary.org/obo/OBA_0000052	http://purl.obolibrary.org/obo/PATO_0002053				Compiler: Anne E Thessen	R044
M6491	C425		true	http://purl.obolibrary.org/obo/OBA_1000084	http://purl.obolibrary.org/obo/PATO_0000701				Compiler: Anne E Thessen	R044
M6492	C425		true	http://purl.obolibrary.org/obo/OBA_1000096	http://purl.obolibrary.org/obo/PATO_0001941				Compiler: Anne E Thessen	R044
M6493	C425		true	http://eol.org/schema/terms/CellLength	11	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001113		Compiler: Anne E Thessen	R044
M6494	C425		true	http://eol.org/schema/terms/CellLength	12	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001114		Compiler: Anne E Thessen	R044
M6495	C425		true	http://eol.org/schema/terms/CellWidth	6	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001113		Compiler: Anne E Thessen	R044
M6496	C425		true	http://eol.org/schema/terms/CellWidth	7	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001114		Compiler: Anne E Thessen	R044
M6497	C425		false	http://rs.tdwg.org/dwc/terms/verbatimDepth	50	http://purl.obolibrary.org/obo/UO_0000008	http://semanticscience.org/resource/SIO_001113		Compiler: Anne E Thessen	R044
M6498	C425		false	http://rs.tdwg.org/dwc/terms/verbatimDepth	150	http://purl.obolibrary.org/obo/UO_0000008	http://semanticscience.org/resource/SIO_001114		Compiler: Anne E Thessen	R044
M6499	C426		true	http://purl.obolibrary.org/obo/GO_0097687	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R003
M6500	C426		true	http://purl.obolibrary.org/obo/GO_0097686	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R003
M6501	C426		true	http://purl.obolibrary.org/obo/OBA_1000134	http://purl.obolibrary.org/obo/PATO_0001857				Compiler: Anne E Thessen	R003
M6502	C426		true	http://purl.obolibrary.org/obo/OBA_1000133	http://purl.obolibrary.org/obo/PATO_0001950				Compiler: Anne E Thessen	R003
M6503	C426		true	http://eol.org/schema/terms/CellShape3D	http://purl.obolibrary.org/obo/PATO_0002240				Compiler: Anne E Thessen	R003
M6504	C426		true	http://eol.org/schema/terms/CellShapeFrontal	http://eol.org/schema/terms/pentagonal				Compiler: Anne E Thessen	R003
M6505	C426		true	http://eol.org/schema/terms/CellShapeMedian	http://eol.org/schema/terms/pentagonal				Compiler: Anne E Thessen	R003
M6506	C426		true	http://eol.org/schema/terms/CellShapeTransverse	http://eol.org/schema/terms/beanShaped				Compiler: Anne E Thessen	R003
M6507	C426		true	http://eol.org/schema/terms/CingulumLocation	http://eol.org/schema/terms/preMedian				Compiler: Anne E Thessen	R003
M6508	C426		true	http://eol.org/schema/terms/CingulumType	http://eol.org/schema/terms/descendingCingulum				Compiler: Anne E Thessen	R003
M6509	C426		true	http://eol.org/schema/terms/ColonyForming	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R003
M6510	C426		true	http://eol.org/schema/terms/EpiconeShape	http://purl.obolibrary.org/obo/PATO_0002021				Compiler: Anne E Thessen	R003
M6511	C426		true	http://eol.org/schema/terms/Habitat	http://purl.obolibrary.org/obo/ENVO_01000321				Compiler: Anne E Thessen	R003
M6512	C426		true	http://eol.org/schema/terms/HypoconeShape	http://eol.org/schema/terms/cylinder				Compiler: Anne E Thessen	R003
M6513	C426		true	http://eol.org/schema/terms/HypoconeShape	http://purl.obolibrary.org/obo/PATO_0002214				Compiler: Anne E Thessen	R003
M6514	C426		true	http://eol.org/schema/terms/NucleusLocation	http://eol.org/schema/terms/posteriorRight				Compiler: Anne E Thessen	R003
M6515	C426		true	http://eol.org/schema/terms/SulcusType	http://eol.org/schema/terms/protrudingSulcus				Compiler: Anne E Thessen	R003
M6516	C426		true	http://purl.obolibrary.org/obo/GO_0009507	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R003
M6517	C426		true	http://purl.obolibrary.org/obo/GO_0097618	http://purl.obolibrary.org/obo/PATO_0000467				Compiler: Anne E Thessen	R003
M6518	C426		true	http://purl.obolibrary.org/obo/GO_1990413	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R003
M6519	C426		true	http://purl.obolibrary.org/obo/OBA_1000018	http://purl.obolibrary.org/obo/PATO_0001891				Compiler: Anne E Thessen	R003
M6520	C426		true	http://purl.obolibrary.org/obo/OBA_1000084	http://purl.obolibrary.org/obo/PATO_0001410				Compiler: Anne E Thessen	R003
M6521	C426		true	http://purl.obolibrary.org/obo/OBA_1000129	http://purl.obolibrary.org/obo/PATO_0001941				Compiler: Anne E Thessen	R003
